,DateLastVerified,ID,NumberOfPoints,DateLastStatusUpdate,DataQualityLevel,DateCreated,Address_ID,Address_Title,Address_Line1,Address_Town,Postcode,LAT,LON,UsageCost,MetadataValues,DateLastConfirmed,Address_Type
6484,2016-06-04T02:42:00Z,34410,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34756,Mathenesserlaan 306,Mathenesserlaan 306,Rotterdam,3021,51.9139824,4.4582771,0.00 jaarabonnement,,,Straat
6485,2016-06-04T02:42:00Z,34408,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34754,Wanraaij 30,Wanraaij 30,Overbetuwe,6673,51.913955,5.7180383,0.00 afhankelijk van pas,,,Straat
6486,2016-06-04T02:42:00Z,34405,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34751,Abram van Rijckevorselweg,Abram van Rijckevorselweg,Capelle aan den IJssel,2909,51.9138031005859,4.54650211334229,0.00 jaarabonnement,,,Straat
6487,2016-06-04T02:42:00Z,34404,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34750,Westvest 217K,Westvest 217K,Schiedam,3111,51.91376,4.39773,0.00 jaarabonnement,,,Straat
6488,2016-06-04T02:42:00Z,34403,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34749,Raadhuisplein,Raadhuisplein,Krimpen aan den IJssel,2922,51.913759,4.588959,0.00 jaarabonnement,,,Straat
6489,2016-06-04T02:42:00Z,34402,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34748,Museumpark,Museumpark,Rotterdam,3015,51.91373,4.471004,0.00 jaarabonnement,,,Straat
6490,2016-06-04T02:42:00Z,34401,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34747,Brielseweg,Brielseweg,Westvoorne,3233,51.913607,4.115882,0.00 jaarabonnement,,,Straat
6491,2016-06-04T02:42:00Z,34400,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34746,Nijverheidsweg 8,Nijverheidsweg 8,Overbetuwe,6662,51.9136047363281,5.86509656906128,0.00 jaarabonnement,,,Straat
6492,2016-06-04T02:42:00Z,34398,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34744,Abelenlaan 3,Abelenlaan 3,Westvoorne,3233,51.91358,4.08917,0.00 jaarabonnement,,,Straat
6493,2016-06-04T02:42:00Z,34397,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34743,Duinoordseweg 32a,Duinoordseweg 32a,Westvoorne,3233,51.91348,4.08483,0.00 jaarabonnement,,,Straat
6494,2016-06-04T02:42:00Z,34393,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34739,Marconistraat,Marconistraat,Rotterdam,3029,51.91267,4.42295,0.00 jaarabonnement,,,Straat
6495,2016-06-04T02:42:00Z,34390,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34736,Heemraadssingel 267,Heemraadssingel 267,Rotterdam,3023,51.912169,4.455523,0.00 jaarabonnement,,,Straat
6496,2016-06-04T02:42:00Z,34384,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34730,Cascade 88,Cascade 88,Krimpen aan den IJssel,2923,51.91159,4.592744,0.00 jaarabonnement,,,Straat
6497,2016-06-04T02:42:00Z,34383,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34729,Gedempte Zalmhaven 983,Gedempte Zalmhaven 983,Rotterdam,3011,51.91126,4.47896,0.00 jaarabonnement,,,Straat
6498,2016-06-04T02:42:00Z,34382,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34728,Korenaarstraat 67,Korenaarstraat 67,Rotterdam,3023,51.911525,4.452647,0.00 jaarabonnement,,,Straat
6499,2016-06-04T02:42:00Z,34378,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34724,Willemsplein 100,Willemsplein 100,Rotterdam,3016,51.911271,4.482545,0.00 jaarabonnement,,,Straat
6500,2016-06-04T02:42:00Z,34377,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34723,Binnensingel 6,Binnensingel 6,Vlaardingen,3134,51.91067,4.35173,0.00 jaarabonnement,,,Straat
6501,2016-06-04T02:42:00Z,34375,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34721,Ampèrestraat 8e,Ampèrestraat 8e,Tiel,4004,51.9111251831055,5.42981863021851,0.00 jaarabonnement,,,Straat
6502,2016-06-04T02:42:00Z,34374,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34720,Scheepstimmermanslaan 29B-03,Scheepstimmermanslaan 29B-03,Rotterdam,3016,51.91068,4.47875,0.00 jaarabonnement,,,Straat
6503,2016-06-04T02:42:00Z,34373,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34719,Rochussenstraat 392,Rochussenstraat 392,Rotterdam,3015,51.910864,4.460975,0.00 jaarabonnement,,,Straat
6504,2016-06-04T02:42:00Z,34372,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34718,Gijsingstraat 37,Gijsingstraat 37,Rotterdam,3026,51.910835,4.444852,0.00 jaarabonnement,,,Straat
6505,2016-06-04T02:42:00Z,34370,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34716,Van Ostadelaan 4a,Van Ostadelaan 4a,Krimpen aan den IJssel,2923,51.9105541226866,4.59317183494568,0.00 jaarabonnement,,,Straat
6506,2016-06-04T02:42:00Z,34367,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34713,Dorpsplein 58,Dorpsplein 58,Neder-Betuwe,6669,51.910025,5.655829,0.00 jaarabonnement,,,Straat
6507,2016-06-04T02:42:00Z,34366,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34712,Morsestraat 17,Morsestraat 17,Tiel,4004,51.9099159240723,5.4316873550415,0.00 jaarabonnement,,,Straat
6508,2016-06-04T02:42:00Z,34364,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34710,Industrieweg Oost 17,Industrieweg Oost 17,Overbetuwe,6662,51.909867841751,5.8604067564011,0.00 jaarabonnement,,,Straat
6509,2017-03-07T18:00:00Z,34362,2,2017-03-07T18:00:00Z,3.0,2015-01-09T06:04:00Z,34708,Tielseweg,Tielseweg,Buren,4116,51.909769,5.336223,0.00 jaarabonnement,,,Straat
6510,2016-06-04T02:42:00Z,34361,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34707,Rochussenstraat 395A,Rochussenstraat 395A,Rotterdam,3023,51.90975,4.45084,0.00 jaarabonnement,,,Straat
6511,2016-06-04T02:42:00Z,34359,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34705,De Noordbank 45,De Noordbank 45,Rotterdam,3181,51.90941,4.23053,0.00 jaarabonnement,,,Straat
6512,2016-06-04T02:42:00Z,34357,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34703,Surinamesingel 81,Surinamesingel 81,Vlaardingen,3131,51.9089,4.33044,0.00 jaarabonnement,,,Straat
6513,2016-06-04T02:42:00Z,34355,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34701,Maasstraat 8B,Maasstraat 8B,Rotterdam,3016,51.90881,4.48125,0.00 jaarabonnement,,,Straat
6514,2016-06-04T02:42:00Z,34354,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34700,Energieweg 33,Energieweg 33,Zederik,4231,51.90895,4.98474,0.00 jaarabonnement,,,Straat
6515,2016-06-04T02:42:00Z,34353,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34699,Boterweg 13,Boterweg 13,Oude IJsselstreek,7064,51.908648,6.3845,0.00 jaarabonnement,,,Straat
6516,2016-06-04T02:42:00Z,34350,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34696,Professor Mekelstraat 69,Professor Mekelstraat 69,Vlaardingen,3132,51.90854,4.31878,0.00 jaarabonnement,,,Straat
6517,2016-06-04T02:42:00Z,34348,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34694,Schiedamsedijk 14,Schiedamsedijk 14,Vlaardingen,3134,51.908231,4.366048,0.00 jaarabonnement,,,Straat
6518,2016-06-04T02:42:00Z,34344,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34690,Zandweg 24,Zandweg 24,Westvoorne,3233,51.9078458153222,4.09127226317651,0.00 jaarabonnement,,,Straat
6519,2016-06-04T02:42:00Z,34343,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34689,Levie Vorstkade 81,Levie Vorstkade 81,Rotterdam,3071,51.9073,4.4993,0.00 jaarabonnement,,,Straat
6520,2016-06-04T02:42:00Z,34342,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34688,Willem Buytewechstraat 217C,Willem Buytewechstraat 217C,Rotterdam,3024,51.9076,4.45191,0.00 jaarabonnement,,,Straat
6521,2016-06-04T02:42:00Z,34340,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34686,Gaarde 15,Gaarde 15,Rotterdam,3181,51.90697,4.23163,0.00 jaarabonnement,,,Straat
6522,2016-06-04T02:42:00Z,34339,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34685,Molendam 29a,Molendam 29a,Neder-Betuwe,4051,51.907066,5.566058,0.00 jaarabonnement,,,Straat
6523,2016-06-04T02:42:00Z,34337,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34683,Berkenrijsweg 15,Berkenrijsweg 15,Westvoorne,3233,51.9067420959473,4.07760953903198,0.00 jaarabonnement,,,Straat
6524,2016-06-04T02:42:00Z,34335,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34681,Geert Grootelaan 181,Geert Grootelaan 181,Vlaardingen,3132,51.906664,4.311424,0.00 jaarabonnement,,,Straat
6525,2016-06-04T02:42:00Z,34333,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34679,Van Polanenweg 6,Van Polanenweg 6,Krimpen aan den IJssel,2921,51.9064292907715,4.58064079284668,0.00 jaarabonnement,,,Straat
6526,2016-06-04T02:42:00Z,34332,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34678,Wilhelminakade,Wilhelminakade,Rotterdam,3072,51.9063491821289,4.48823118209839,0.00 jaarabonnement,,,Straat
6527,2016-06-04T02:42:00Z,34331,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34677,Marconistraat 14,Marconistraat 14,Tiel,4004,51.906328,5.431106,0.00 jaarabonnement,,,Straat
6528,2016-06-04T02:42:00Z,34329,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34675,Van Utrechtweg 16,Van Utrechtweg 16,Krimpen aan den IJssel,2921,51.9062538146973,4.58036756515503,0.00 jaarabonnement,,,Straat
6529,2016-06-04T02:42:00Z,34324,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34670,Westerlaan 80,Westerlaan 80,Rotterdam,3016,51.9053809,4.4744014,0.00 jaarabonnement,,,Straat
6530,2016-08-06T07:31:00Z,34323,1,2016-08-06T07:31:00Z,3.0,2015-01-09T06:04:00Z,34669,Parkhaven 11,Parkhaven 11,Rotterdam,3016,51.90517,4.46601,0.00 jaarabonnement,,,Straat
6531,2016-03-03T12:37:00Z,34322,1,2016-03-03T12:37:00Z,3.0,2015-01-09T06:04:00Z,34668,1e van Leyden Gaelstraat 300,1e van Leyden Gaelstraat 300,Vlaardingen,3134,51.9051292903397,4.34915994907374,0.00 jaarabonnement,,,Straat
6532,2016-06-04T02:42:00Z,34318,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34664,Geuzenplein,Geuzenplein,Vlaardingen,3132,51.904718,4.315677,0.00 jaarabonnement,,,Straat
6533,2016-06-04T02:42:00Z,34315,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34661,Westzeedijk 475,Westzeedijk 475,Rotterdam,3024,51.90563,4.45781,0.00 jaarabonnement,,,Straat
6534,2016-06-04T02:42:00Z,34314,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34660,Slagveld 36,Slagveld 36,Brielle,3231,51.904561,4.168458,0.00 jaarabonnement,,,Straat
6535,2016-06-04T02:42:00Z,34311,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34657,Rozenstraat 14,Rozenstraat 14,Rotterdam,3181,51.90419,4.25137,0.00 jaarabonnement,,,Straat
6536,2016-06-04T02:42:00Z,34309,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34655,Waalbandijk 1,Waalbandijk 1,Neder-Betuwe,4053,51.9039726257324,5.53345584869385,0.00 jaarabonnement,,,Straat
6537,2016-06-04T02:42:00Z,34307,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34653,Bloesemlaan 49,Bloesemlaan 49,Rotterdam,3181,51.904,4.23423,0.00 jaarabonnement,,,Straat
6538,2016-06-04T02:42:00Z,34305,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34651,Parallelweg 12,Parallelweg 12,Vlaardingen,3131,51.90347,4.343692,0.00 jaarabonnement,,,Straat
6539,2016-06-04T02:42:00Z,34304,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34650,Lloydstraat 9A,Lloydstraat 9A,Rotterdam,3024,51.90319,4.460234,0.00 jaarabonnement,,,Straat
6540,2016-06-04T02:42:00Z,34303,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34649,Regenboogkade 135,Regenboogkade 135,Rotterdam,3077,51.903129,4.558208,0.00 jaarabonnement,,,Straat
6541,2016-06-04T02:42:00Z,34302,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34648,Schiehavenkade 42,Schiehavenkade 42,Rotterdam,3024,51.9029813,4.458671,0.00 afhankelijk van pas,,,Straat
6542,2016-06-04T02:42:00Z,34299,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34645,Lloydkade,Lloydkade,Rotterdam,3024,51.901220441934,4.458676364418,0.00 jaarabonnement,,,Straat
6543,2016-06-04T02:42:00Z,34297,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34643,Deltaweg,Deltaweg,Vlaardingen,3133,51.90085,4.32478,0.00 jaarabonnement,,,Straat
6544,2016-06-04T02:42:00Z,34296,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34642,Paul Krugerstraat 113A,Paul Krugerstraat 113A,Rotterdam,3072,51.900435,4.499062,0.00 jaarabonnement,,,Straat
6545,2016-03-03T12:37:00Z,34295,1,2016-03-03T12:37:00Z,3.0,2015-01-09T06:04:00Z,34641,Katendrechtsestraat 378,Katendrechtsestraat 378,Rotterdam,3072,51.90038,4.47676,0.00 jaarabonnement,,,Straat
6546,2016-06-04T02:42:00Z,34294,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34640,Ploeglaan 30,Ploeglaan 30,Lingewaard,6687,51.9003028869629,5.90113162994385,0.00 jaarabonnement,,,Straat
6547,2016-06-08T22:17:00Z,34293,1,2016-06-08T22:17:00Z,3.0,2015-01-09T06:04:00Z,34639,AC Restaurant & Hotel Meerkerk ,Energieweg 116,Meerkerk,4231,51.899992,4.982321,,,,Restaurant
6548,2016-06-04T02:42:00Z,34292,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34638,Van Markenstraat 17,Van Markenstraat 17,Krimpenerwaard,2941,51.899947,4.69246,0.00 jaarabonnement,,,Straat
6549,2016-06-04T02:42:00Z,34290,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34636,Van der Fuyckstraat,Van der Fuyckstraat,Brielle,3232,51.899854,4.153478,0.00 jaarabonnement,,,Straat
6550,2016-06-04T02:42:00Z,34289,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34635,Boelewerf 52,Boelewerf 52,Ridderkerk,2987,51.8998146057129,4.58115148544312,0.00 jaarabonnement,,,Straat
6551,2017-03-07T21:11:00Z,34288,2,2017-03-07T21:11:00Z,3.0,2015-01-09T06:04:00Z,34634,Lutterveld,Lutterveld 5,Erichem,4117,51.89968,5.36507,0.00 jaarabonnement,,,Straat
6552,2016-06-04T02:42:00Z,34287,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34633,Willem Egmondstraat 2,Willem Egmondstraat 2,Rotterdam,3087,51.8993,4.4406,0.00 jaarabonnement,,,Straat
6553,2016-06-04T02:42:00Z,34284,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34630,Kersenboogerd 13,Kersenboogerd 13,Tiel,4003,51.8988990783691,5.43916988372803,0.00 jaarabonnement,,,Straat
6554,2016-06-04T02:42:00Z,34283,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34629,Handelstraat 2,Handelstraat 2,Leerdam,4143,51.898868560791,5.10351943969727,0.00 jaarabonnement,,,Straat
6555,2016-06-04T02:42:00Z,34282,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34628,Beverwaardseweg 300,Beverwaardseweg 300,Rotterdam,3077,51.89886,4.56299,0.00 jaarabonnement,,,Straat
6556,2016-06-04T02:42:00Z,34280,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34626,Basaltstraat,Basaltstraat,Rotterdam,3072,51.8984,4.47648,0.00 jaarabonnement,,,Straat
6557,2016-06-04T02:42:00Z,34279,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34625,Jan Tomstraat,Jan Tomstraat,Krimpenerwaard,2941,51.898173,4.69238,0.00 jaarabonnement,,,Straat
6558,2016-06-04T02:42:00Z,34278,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34624,Putselaan 243,Putselaan 243,Rotterdam,3072,51.89804,4.49561,0.00 jaarabonnement,,,Straat
6559,2017-03-07T21:11:00Z,34276,1,2017-03-07T21:11:00Z,3.0,2015-01-09T06:04:00Z,34622,Die Haghe 11B,Die Haghe 11B,Kerk Avezaath,4012,51.897773,5.378152,0.00 afhankelijk van pas,,,Straat
6560,2016-06-04T02:42:00Z,34275,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34621,Krammer 6,Krammer 6,Brielle,3232,51.8978,4.16877,0.00 jaarabonnement,,,Straat
6561,2016-06-04T02:42:00Z,34271,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34617,Burg van der Willigenstraat,Burg van der Willigenstraat,Krimpenerwaard,2941,51.896889,4.685028,0.00 jaarabonnement,,,Straat
6562,2016-06-04T02:42:00Z,34270,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34616,Cronjéplein 1,Cronjéplein 1,Ridderkerk,2987,51.89697,4.57644,0.00 jaarabonnement,,,Straat
6563,2016-06-04T02:42:00Z,34269,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34615,Werfkade,Werfkade,Ridderkerk,2987,51.89678,4.58449,0.00 jaarabonnement,,,Straat
6564,2016-06-04T02:42:00Z,34268,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34614,Molenbeek 5,Molenbeek 5,Oude IJsselstreek,7071,51.896614,6.379111,0.00 jaarabonnement,,,Straat
6565,2016-06-04T02:42:00Z,34266,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34612,Scheepsbouwweg 21,Scheepsbouwweg 21,Rotterdam,3089,51.8965208,4.41861440000002,0.00 jaarabonnement,,,Straat
6566,2016-06-04T02:42:00Z,34265,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34611,Tongelaarweg 133,Tongelaarweg 133,Rotterdam,3077,51.89539,4.56314,0.00 jaarabonnement,,,Straat
6567,2016-06-04T02:42:00Z,34262,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34608,Hutteweg 26,Hutteweg 26,Oude IJsselstreek,7071,51.895597,6.383475,0.00 jaarabonnement,,,Straat
6568,2016-06-04T02:42:00Z,34261,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34607,Paul Krugerstraat 102,Paul Krugerstraat 102,Ridderkerk,2987,51.8954544067383,4.57544755935669,0.00 jaarabonnement,,,Straat
6569,2016-06-04T02:42:00Z,34259,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34605,Benedenrijweg 184,Benedenrijweg 184,Ridderkerk,2987,51.8947067260742,4.58486080169678,0.00 jaarabonnement,,,Straat
6570,2016-06-04T02:42:00Z,34257,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34603,Gietijzerlaan 28,Gietijzerlaan 28,Oude IJsselstreek,7071,51.8943977355957,6.38228511810303,0.00 jaarabonnement,,,Straat
6571,2016-06-04T02:42:00Z,34255,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34601,Petroleumweg,Petroleumweg,Rotterdam,3133,51.8942527770996,4.34962892532349,0.00 jaarabonnement,,,Straat
6572,2016-06-04T02:42:00Z,34252,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34598,Schinnenbaan 307,Schinnenbaan 307,Rotterdam,3077,51.89396,4.56917,0.00 jaarabonnement,,,Straat
6573,2016-06-04T02:42:00Z,34251,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34597,Lampsinsstraat 19,Lampsinsstraat 19,Rotterdam,3078,51.89391,4.54124,0.00 jaarabonnement,,,Straat
6574,2016-06-04T02:42:00Z,34250,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34596,Van Zandvlietplein 19,Van Zandvlietplein 19,Rotterdam,3077,51.89361,4.52541,0.00 gratis,,,Straat
6575,2016-06-04T02:42:00Z,34245,2,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34591,Amerstraat 2a,Amerstraat 2a,Ridderkerk,2987,51.892934,4.582359,0.00 jaarabonnement,,,Straat
6576,2016-06-04T02:42:00Z,34243,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34589,Noorder Kerkedijk,Noorder Kerkedijk,Rotterdam,3078,51.8927,4.54713,0.00 jaarabonnement,,,Straat
6577,2016-06-04T02:42:00Z,34242,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34588,Maximiliaanstraat 11A,Maximiliaanstraat 11A,Rotterdam,3082,51.89222,4.4721,0.00 jaarabonnement,,,Straat
6578,2016-06-04T02:42:00Z,34241,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34587,Nieuwedijk 2,Nieuwedijk 2,Rotterdam,3195,51.89203,4.38872,0.00 jaarabonnement,,,Straat
6579,2016-06-04T02:41:00Z,34240,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34586,Laan van Crayestein 51,Laan van Crayestein 51,Geldermalsen,4196,51.891057087674,5.2630358934402,0.00 per laadbeurt,,,Straat
6580,2016-06-04T02:41:00Z,34238,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34584,President Kennedylaan,President Kennedylaan,Tiel,4002,51.89091,5.41669,0.00 jaarabonnement,,,Straat
6581,2016-06-04T02:41:00Z,34235,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34581,Lingedijk 10,Lingedijk 10,Tiel,4001,51.890251159668,5.42816686630249,0.00 jaarabonnement,,,Straat
6582,2016-06-04T02:41:00Z,34234,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34580,Burgemeester Meslaan 41b,Burgemeester Meslaan 41b,Tiel,4003,51.89024,5.41385,0.00 jaarabonnement,,,Straat
6583,2016-06-04T02:41:00Z,34233,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34579,Elzendaal 13,Elzendaal 13,Rotterdam,3075,51.88859,4.51884,0.00 jaarabonnement,,,Straat
6584,2016-06-04T02:41:00Z,34231,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34577,Medlerpad 6,Medlerpad 6,Rotterdam,3077,51.88961,4.56573,0.00 jaarabonnement,,,Straat
6585,2016-06-04T02:41:00Z,34230,2,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34576,Ringdijk 434,Ringdijk 434,Ridderkerk,2983,51.889696,4.610419,0.00 jaarabonnement,,,Straat
6586,2016-06-04T02:41:00Z,34228,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34574,Claudius Civilisstraat 34,Claudius Civilisstraat 34,Rijnwaarden,6911,51.889571,6.040066,0.00 jaarabonnement,,,Straat
6587,2016-06-04T02:41:00Z,34227,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34573,Wilna 3,Wilna 3,Leerdam,4141,51.89018,5.1022,0.00 jaarabonnement,,,Straat
6588,2016-06-04T02:41:00Z,34225,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34571,Vondelingenplaat 17,Vondelingenplaat 17,Rotterdam,3196,51.88875,4.33254,0.00 jaarabonnement,,,Straat
6589,2016-06-04T02:41:00Z,34224,2,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34570,Havendijk,Havendijk,Tiel,4001,51.888673,5.439152,0.00 jaarabonnement,,,Straat
6590,2016-06-04T02:41:00Z,34223,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34569,B 46,B 46,Molenwaard,2975,51.8885459899902,4.85805082321167,0.00 jaarabonnement,,,Straat
6591,2016-06-04T02:41:00Z,34222,2,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34568,Boterkampsteeg 1,Boterkampsteeg 1,Tiel,4001,51.888493,5.430899,0.00 jaarabonnement,,,Straat
6592,2016-06-04T02:41:00Z,34219,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34565,Van Byemontsingel 1,Van Byemontsingel 1,Rotterdam,3195,51.88784,4.39035,0.00 jaarabonnement,,,Straat
6593,2015-08-31T11:55:00Z,34218,1,2015-08-31T11:55:00Z,3.0,2015-01-09T06:04:00Z,34564,Colosseumweg 470 ARGOS OIL tankstation,Colosseumweg 470 ARGOS OIL tankstation,ROTTERDAM,3075,51.886794,4.523015,,,,Straat
6594,2016-06-04T02:41:00Z,34217,2,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34563,Meierijstraat 3,Meierijstraat 3,Rotterdam,3083,51.887139224694,4.4915288662704,0.00 jaarabonnement,,,Straat
6595,2016-06-04T02:42:00Z,34216,1,2016-06-04T02:42:00Z,3.0,2015-01-09T06:04:00Z,34562,Dwarsdijk 24,Dwarsdijk 24,Lingewaard,6681,51.8951772989346,5.89323472976685,0.00 jaarabonnement,,,Straat
6596,2016-06-04T02:41:00Z,34215,2,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34561,De Schans 5,De Schans 5,Ridderkerk,2983,51.886725,4.616717,0.00 jaarabonnement,,,Straat
6597,2016-06-04T02:41:00Z,34214,1,2016-06-04T02:41:00Z,3.0,2015-01-09T06:04:00Z,34560,Twentestraat 22,Twentestraat 22,Rotterdam,3083,51.8866996765137,4.49144983291626,0.00 afhankelijk van pas,,,Straat
